iter	Logloss
479	0.003827969365
480	0.003827779676
481	0.003827681514
482	0.003827613041
483	0.00382758678
484	0.003827576458
485	0.003827587347
486	0.003827556296
487	0.003827475069
488	0.00382742358
489	0.003827305708
490	0.003827287458
491	0.003827253912
492	0.003827177315
493	0.003827099801
494	0.003826972884
495	0.003826929545
496	0.003826929545
497	0.003826882179
498	0.003826873432
499	0.003825389097
500	0.003825355874
501	0.003825323075
502	0.003825268306
503	0.00382518567
504	0.003825187595
505	0.003825121541
506	0.003825110895
507	0.003825035333
508	0.003824978536
509	0.003824962085
510	0.003824925556
511	0.003824892904
512	0.003824792472
513	0.003824713416
514	0.003824711083
515	0.003824684385
516	0.003824631863
517	0.003824513193
518	0.003824470128
519	0.003824428043
520	0.003824337324
521	0.003824241595
522	0.003824241595
523	0.00382420344
524	0.003824063435
525	0.003824018554
526	0.003823968405
527	0.003823965353
528	0.003823930784
529	0.003823844124
530	0.003823775089
531	0.003823750199
532	0.003823693942
533	0.003823641914
534	0.003823641914
535	0.003823608131
536	0.003823404507
537	0.003823398283
538	0.003823285024
539	0.003823037748
540	0.003823003859
541	0.003822975631
542	0.003822936852
543	0.003822906454
544	0.003822884892
545	0.003822817838
546	0.003822817838
547	0.003822709103
548	0.003822628096
549	0.003822584839
550	0.003822558123
551	0.003822451757
552	0.003822293798
553	0.003822252798
554	0.003822173743
555	0.003821904856
556	0.003821871397
557	0.00382178541
558	0.00382169629
559	0.003821664148
560	0.003821669026
561	0.003821412424
562	0.003821362896
563	0.00382132033
564	0.003821252423
565	0.003821252423
566	0.003821221574
567	0.003821187437
568	0.00382117499
569	0.003821152799
570	0.003821107339
571	0.003821013793
572	0.003820991015
573	0.00382096506
574	0.003820923326
575	0.00382072441
576	0.003820740993
577	0.003820740993
578	0.003820698996
579	0.00382066099
580	0.003820638628
581	0.0038205924
582	0.003820518266
583	0.003820487138
584	0.003820434098
585	0.003820384649
586	0.003820358093
587	0.003820285392
588	0.003820270502
589	0.003820216744
590	0.003820033631
591	0.003820009659
592	0.003819895747
593	0.003819895747
594	0.003819848088
595	0.003819766726
596	0.003819719625
597	0.003818972437
598	0.003818950754
599	0.003818906853
600	0.003818842073
601	0.003818680806
602	0.003818653532
603	0.003818559654
604	0.003818529893
605	0.003818490234
606	0.003818475
607	0.003818447715
608	0.003818412376
609	0.003818412376
610	0.003818351232
611	0.003818241462
612	0.003818241462
613	0.00381822579
614	0.003818204038
615	0.003818164316
616	0.00381815712
617	0.003817991761
618	0.003817965162
619	0.003817938892
620	0.00381792463
621	0.003817836308
622	0.003817769393
623	0.003817735245
624	0.003817670644
625	0.003817648912
626	0.003817648912
627	0.003817590662
628	0.003817480317
629	0.003817379252
630	0.003817271021
631	0.003817240803
632	0.003817205873
633	0.003817168238
634	0.003817176114
635	0.003817139083
636	0.003817130184
637	0.003817002182
638	0.003816847247
639	0.003816817584
640	0.003816817584
641	0.003816797641
642	0.00381678248
643	0.003816657056
644	0.003816642732
645	0.003816574329
646	0.003816536174
647	0.003816451536
648	0.003816416586
649	0.003816377384
650	0.003816256692
651	0.003816246305
652	0.003816233369
653	0.003816114192
654	0.003816083753
655	0.003816083753
656	0.003815982371
657	0.003815977821
658	0.003815908824
659	0.003815884541
660	0.003815884541
661	0.003815864023
662	0.003815718994
663	0.003815553311
664	0.003815488747
665	0.003815430636
666	0.003815376809
667	0.003815376809
668	0.003815235557
669	0.003815190026
670	0.00381514373
671	0.003815142052
672	0.003815076192
673	0.003815077753
674	0.003815013581
675	0.003814971585
676	0.003814939176
677	0.003814946357
678	0.003814923081
679	0.003814833513
680	0.003814773479
681	0.003814677167
682	0.003814640024
683	0.003814587883
684	0.003814587883
685	0.003814569868
686	0.003814569868
687	0.003814560804
688	0.003773511029
689	0.003773371041
690	0.003773375481
691	0.003773284588
692	0.003773274909
693	0.00377316361
694	0.00377316361
695	0.003773151768
696	0.003773115805
697	0.003773111757
698	0.003772976533
699	0.003772909565
700	0.003772870183
701	0.003772872877
702	0.003772872877
703	0.003772841802
704	0.003772780061
705	0.003772737209
706	0.00377270442
707	0.003771508755
708	0.00377140849
709	0.003771346215
710	0.003771310997
711	0.003771305034
712	0.003771248879
713	0.00377124799
714	0.003771224953
715	0.003771136487
716	0.003771136487
717	0.003771092
718	0.003771046919
719	0.003770971826
720	0.003770889729
721	0.003770814572
722	0.003770743125
723	0.003770701663
724	0.003770690504
725	0.003770664021
726	0.003770664021
727	0.003770586808
728	0.003770541369
729	0.00377053304
730	0.003770470544
731	0.003770418963
732	0.003770357581
733	0.003770305811
734	0.003770241603
735	0.003770180259
736	0.003770076816
737	0.003770052081
738	0.003770011891
739	0.003769967181
740	0.003769935874
741	0.003769890111
742	0.003769862845
743	0.003769849876
744	0.003769853216
745	0.003769730596
746	0.003769693209
747	0.003769506834
748	0.003769452907
749	0.003769397582
750	0.003769252336
751	0.003769244622
752	0.003769223717
753	0.003769181903
754	0.003769181903
755	0.003769193385
756	0.003769120062
757	0.003769071221
758	0.003768976673
759	0.003768819455
760	0.003768772502
761	0.003768692785
762	0.003768656923
763	0.003768517649
764	0.003768519215
765	0.003768484708
766	0.003768460749
767	0.003768411878
768	0.003768347243
769	0.003768243589
770	0.003767545526
771	0.003767418741
772	0.003767327321
773	0.003767282542
774	0.003767281872
775	0.00376723804
776	0.003767159561
777	0.003767043855
778	0.003767032161
779	0.003767032161
780	0.00376700504
781	0.00376700504
782	0.003766893439
783	0.003766818774
784	0.003766836124
785	0.003766747311
786	0.003766747311
787	0.003766727772
788	0.003766671342
789	0.003766671342
790	0.003766671342
791	0.003766537147
792	0.003766448194
793	0.003766307282
794	0.003766290778
795	0.00376624764
796	0.003766133706
797	0.003765920187
798	0.003765782614
799	0.003765725116
800	0.003765679416
801	0.003765652574
802	0.003765625602
803	0.003765592489
804	0.003765532786
805	0.003765456317
806	0.00376533812
807	0.00376533812
808	0.003765312772
809	0.003765263612
810	0.003765231305
811	0.003765207144
812	0.003765201287
813	0.003765121307
814	0.003765121307
815	0.003765104434
816	0.003765043394
817	0.003764915751
818	0.003764868554
819	0.003764868554
820	0.003764760446
821	0.003764748874
822	0.003764708202
823	0.003764677217
824	0.003764618385
825	0.003764498921
826	0.003764479777
827	0.003764469141
828	0.003764428642
829	0.003764381346
830	0.003764368293
831	0.003764359359
832	0.003764295817
833	0.003764273838
834	0.003764252011
835	0.003764191694
836	0.00376407831
837	0.003763969311
838	0.003763936474
839	0.003763900997
840	0.003763879923
841	0.003763635917
842	0.003763596973
843	0.003763486764
844	0.003763341946
845	0.003763305459
846	0.003763293327
847	0.003763262453
848	0.003763215457
849	0.003763201948
850	0.003763084321
851	0.003763063494
852	0.003763015901
853	0.00376296498
854	0.003762925059
855	0.003762789466
856	0.00376272392
857	0.00376271277
858	0.003762671584
859	0.003762645038
860	0.003762582609
861	0.003762528195
862	0.003762492971
863	0.003762470621
864	0.003762449284
865	0.003762410885
866	0.003762371586
867	0.003762237939
868	0.003762229452
869	0.003762184955
870	0.003762157018
871	0.003762014991
872	0.003761963225
873	0.003761963696
874	0.003761901964
875	0.003761727047
876	0.003761660236
877	0.003761630246
878	0.003761539379
879	0.003761520115
880	0.003761436261
881	0.003761424066
882	0.003761360804
883	0.003761283206
884	0.003761175011
885	0.003761077616
886	0.003761080786
887	0.003760969476
888	0.003760969476
889	0.003760955064
890	0.003760867164
891	0.003760845732
892	0.003760752046
893	0.003760706099
894	0.003760695364
895	0.003760643679
896	0.00376062057
897	0.003760624861
898	0.00376058332
899	0.003760548852
